source,model,scenario_id,domain,bucket,causal_pair_id,causal_branch,condition,seed,trajectory_success,action_trajectory_success,pre_gap_success,post_gap_success,belief_reporting_success,state_belief_success,response_style_success,failure_tags,model_calls,prompt_tokens,completion_tokens,total_tokens,cost,latency_s,error
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,clue_removed,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,23267,404,23671,0.0232753,276.281,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,clue_removed,1,False,False,False,False,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,24730,414,25144,0.0247605,307.037,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,router_12to20_b0_s05,tech_support,12-20,router:12-20:s05,misaligned,full_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,28602,409,29011,0.0285787,278.275,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,router_12to20_b0_s05,tech_support,12-20,router:12-20:s05,misaligned,full_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,27881,418,28299,0.0278802,265.952,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,router_12to20_b0_s05,tech_support,12-20,router:12-20:s05,misaligned,transcript_only,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;REPEATED_ACTION;STATE_BELIEF_ERROR,15,5218,454,5672,0.0027004,159.724,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,router_12to20_b0_s05,tech_support,12-20,router:12-20:s05,misaligned,transcript_only,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,5693,515,6208,0.0029954,140.52,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,router_12to20_b0_s05,tech_support,12-20,router:12-20:s05,misaligned,clue_removed,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,27895,417,28312,0.0278917,256.391,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,router_12to20_b0_s05,tech_support,12-20,router:12-20:s05,misaligned,clue_removed,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,27496,411,27907,0.0274777,261.192,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,full_audio,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,27420,411,27831,0.027422,292.883,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,full_audio,1,False,False,False,False,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,25902,402,26304,0.0258815,213.095,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,transcript_only,0,False,False,False,False,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,5485,478,5963,0.0028405,185.939,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,transcript_only,1,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,4874,396,5270,0.0024522,169.961,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,clue_removed,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,28940,446,29386,0.0290295,215.316,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,telecom_12to20_b0_s05,mobile_service,12-20,telecom:12-20:s05,misaligned,clue_removed,1,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,25571,394,25965,0.0255305,235.235,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,utility_12to20_b0_s05,energy,12-20,utility:12-20:s05,misaligned,full_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,25896,427,26323,0.0259562,304.111,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,utility_12to20_b0_s05,energy,12-20,utility:12-20:s05,misaligned,full_audio,1,True,True,True,True,True,True,,,15,29210,429,29639,0.0292752,228.222,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,utility_12to20_b0_s05,energy,12-20,utility:12-20:s05,misaligned,transcript_only,0,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,5120,464,5584,0.002696,169.849,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,utility_12to20_b0_s05,energy,12-20,utility:12-20:s05,misaligned,transcript_only,1,True,True,True,True,True,True,,,15,4745,409,5154,0.002446,173.861,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,utility_12to20_b0_s05,energy,12-20,utility:12-20:s05,misaligned,clue_removed,0,False,False,False,True,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,27747,454,28201,0.0278747,173.156,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard00-of-12.jsonl,google/gemini-2.5-flash,utility_12to20_b0_s05,energy,12-20,utility:12-20:s05,misaligned,clue_removed,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,25127,390,25517,0.0250947,115.309,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,bank_12to20_b1_s05,banking,12-20,bank:12-20:s05,aligned,full_audio,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,33296,508,33804,0.0335174,114.43,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,bank_12to20_b1_s05,banking,12-20,bank:12-20:s05,aligned,full_audio,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,27720,459,28179,0.0278147,88.782,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,bank_12to20_b1_s05,banking,12-20,bank:12-20:s05,aligned,transcript_only,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,5166,450,5616,0.0026748,64.153,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,bank_12to20_b1_s05,banking,12-20,bank:12-20:s05,aligned,transcript_only,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,5098,437,5535,0.0026219,63.638,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,bank_12to20_b1_s05,banking,12-20,bank:12-20:s05,aligned,clue_removed,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;PREMATURE_ESCALATION;STATE_BELIEF_ERROR,15,23821,411,24232,0.02310158,100.234,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,bank_12to20_b1_s05,banking,12-20,bank:12-20:s05,aligned,clue_removed,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,30729,468,31197,0.0308504,97.555,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,college_12to20_b1_s05,education,12-20,college:12-20:s05,aligned,full_audio,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,26831,440,27271,0.0269097,116.617,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,college_12to20_b1_s05,education,12-20,college:12-20:s05,aligned,full_audio,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,27068,438,27506,0.0271452,91.614,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,college_12to20_b1_s05,education,12-20,college:12-20:s05,aligned,transcript_only,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,5101,486,5587,0.0027453,95.673,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,college_12to20_b1_s05,education,12-20,college:12-20:s05,aligned,transcript_only,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,4614,461,5075,0.0025367,130.863,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,college_12to20_b1_s05,education,12-20,college:12-20:s05,aligned,clue_removed,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,25791,467,26258,0.0259379,167.534,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,college_12to20_b1_s05,education,12-20,college:12-20:s05,aligned,clue_removed,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,30531,479,31010,0.0307107,159.753,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,flight_12to20_b1_s05,travel,12-20,flight:12-20:s05,aligned,full_audio,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,28817,457,29274,0.0288738,331.29,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,flight_12to20_b1_s05,travel,12-20,flight:12-20:s05,aligned,full_audio,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE;TIME_INFERENCE_FAILURE,15,25181,437,25618,0.025185,259.805,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,flight_12to20_b1_s05,travel,12-20,flight:12-20:s05,aligned,transcript_only,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE;TIME_INFERENCE_FAILURE,15,5068,424,5492,0.0025804,192.295,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,flight_12to20_b1_s05,travel,12-20,flight:12-20:s05,aligned,transcript_only,1,False,False,True,False,True,True,,STATE_SYNC_FAILURE;TIME_INFERENCE_FAILURE,15,5056,436,5492,0.0026068,178.48,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,flight_12to20_b1_s05,travel,12-20,flight:12-20:s05,aligned,clue_removed,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;PREMATURE_ESCALATION;STATE_BELIEF_ERROR,15,25859,417,26276,0.0258179,278.362,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,flight_12to20_b1_s05,travel,12-20,flight:12-20:s05,aligned,clue_removed,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,28732,446,29178,0.028762,339.756,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,full_audio,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,24594,403,24997,0.0245998,329.137,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,full_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,21681,381,22062,0.0216318,301.751,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,transcript_only,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,4621,452,5073,0.0025163,318.425,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,transcript_only,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,4903,421,5324,0.0025234,221.895,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,clue_removed,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,21263,377,21640,0.0212024,306.145,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,clue_removed,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,21518,380,21898,0.0214663,245.886,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,router_12to20_b1_s05,tech_support,12-20,router:12-20:s05,aligned,full_audio,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,30885,494,31379,0.03107,347.151,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,router_12to20_b1_s05,tech_support,12-20,router:12-20:s05,aligned,full_audio,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,28639,414,29053,0.0286282,289.208,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,router_12to20_b1_s05,tech_support,12-20,router:12-20:s05,aligned,transcript_only,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,5458,472,5930,0.0028174,181.612,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,router_12to20_b1_s05,tech_support,12-20,router:12-20:s05,aligned,transcript_only,1,False,False,False,True,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,5398,517,5915,0.0029119,182.037,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v05\raw\gemini25_priority\gemini25_priority_shard01-of-12.jsonl,google/gemini-2.5-flash,router_12to20_b1_s05,tech_support,12-20,router:12-20:s05,aligned,clue_removed,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,28823,429,29252,0.0288497,242.805,
